,review_rating,review_text,verified_purchase,total words,total characters
1450,2,"If I was wild-eyed enthusiast was asked to rate free Magnums as part of promotion I'd perhaps err on generous side. As paying customer, however, these are nothing to write home about. There's an uncomfortable flavour clash, between dark chocolate coating sickly sweet raspberry sauce which covers core, that's difficult to describe. The core itself reminded me of cheapest imaginable insipid, own brand raspberry ice-cream with little of smooth creaminess you find in other Magnums. It's almost as if they rushed product development process ended up with bitter raspberry ripple on stick. So, so disappointing when you consider what these could have been.",False,117,703
1451,1,"I have used this softener forever, but why has colour changed smell? It is not as nice as it used to be, what\u2019s happened???",False,27,140
1452,1,"They say its gluten free, i used one in beef casserole, spent next day sat on toilet, it contains barley, not good for coeliac people",False,29,147
1453,5,this was one of first cream handwash##could not be cheaper##nice fragrance##softens hands##better than liquid##good name ##oh for wings of ##dove##one for kitchen - one for bathroom/ shower room##i recommend highly##5 stars##,False,34,235
1454,5,"I use this product all over, face included. Makes my skin feel soft, smooth squeaky clean. Only downside is that i craved smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",False,41,217
1455,5,I bought this for first time couple of weeks ago. It smells amazing fragrance lasts ages. Will be buying this from now on.,False,27,136
1456,3,Why have they changed colour perfume of this product. I have used this conditioner for years but now I will have to change to another fragrance or manufacturer.,False,30,168
1457,4,I buy veg stock cubes in big batches but this week bought more not as strong flavour not sure if you've blanded recipeBut not as good needs looking into as will start LOOKING elsewhere,False,36,192
1458,5,"Great shampoo, used for washing my hair",True,7,39
1459,5,Incredible service & bargain price. Thank-you Simple.,True,8,55
1460,5,"This pack of 8 bottles of laundry conditioner is really nice. The scent is indeed what marketers would call 'fresh' it smells nice, but I'm not sure it's what sky smells of... As ever with conditioner, little goes long way, but this is concentrated so you need way way less, you get 36 washes in bottle, so there's lot of savings straight off bat vs normal conditioner. Very nice, good little bottles, would recommend them.",False,81,439
1461,5,You know what you are going to get with Comfort regarding feel smell post wash. These Super concentrated fabric conditioners smell great use much less plastic (which is 100% from recycled sources so they say). You only need to use fraction of ammount of liquid of non concentrated variety for same results. Happy to say that all claims on product seem to be true so if you like that traditional Comfort smell buy with confidence.,False,83,459
1462,5,"I really like this - scent is not overpowering pleasant it leaves clothes feeling softer. I particularly like fact that bottle is 100% recycled, that there is removable wrap around it so I can recycle again. The product being concentrated is plus too, for storage for ease of use. Easy to measure use great value too!",False,67,357
1463,5,"This is good bundle, products are really good have dealt with my post holiday laundry really well. I do love scent of these products, my laundry has come out clean smelling lush. My daughter has really sensitive skin so whilst rest of use can use any laundry products, we have to use non bio for her laundry. This bundle is good, it doesn't irritate her skin smells lovely. I think this is good value, great to have it on subscribe save.....this kit could be delivered to your house regularly you can do laundry with little effort, whereas going to shops trawling around for laundry products on offer it such faff. Great products, great scents, great job.",False,130,707
1464,4,I have used this for washing both our clothing that of grandchildren. I have excema as does one of our grandchildren. These products did not irritate our condition at all it nice to be able to wash everyone's clothing altogether rather than separately because of excema. Both products smell fresh clean although you get more washes in this pack than you do softener so you will need to buy more softener.,False,76,424
1465,5,Good bulk price.,True,3,16
1466,5,Good,True,1,4
1467,5,my son loved product would recommend especially youth,True,11,65
1468,5,highly recommended,True,2,18
1469,3,good,True,1,4
1470,4,"Because bottles are smaller lighter, I have touch of stiffness in my hands I find these much easier to pick up pour them than traditional larger bottles, although I did have bit of struggle getting lid off first time. The scent is fresh, floral pleasant, not overpowering, it lingers on washing well afterwards too. The bottles are reasonably good value as little goes long way - A half capful is recommended for washes of 4-5 kg, full capful for larger washes. There are 36 washes based on half capful dose for 4-5kg loads, so as I usually do larger loads I should get approximately 18 washes per bottle. The bottle is made from 100% recycled plastic it can be recycled again, except for plastic sleeve.",False,145,772
1471,5,Amazing value for money,False,4,23
1472,5,Did not disappoint. A little goes long way.,True,9,45
1473,4,Ok,True,1,2
1474,1,"I've used this conditioner before smell was so intense, tried this one in amazon because was good offer, basically you cant feel smell in your clothes it seems diluted. So if you want some nice smell in your clothes please dont buy this.",True,48,255
